id,UID,FRIEND_UID,USER_SOCIAL_ID,FRIEND_SOCIAL_ID,SOCIAL_TYPE,REASON,CREATED_AT,UPDATED_AT
106,x8mqxGK2KpN3R118M4Vi5QdkL9r1,3UTDQRuV6KPkRRRpRz0XUEtWAgv2,10111753100723868,3UTDQRuV6KPkRRRpRz0XUEtWAgv2,facebook,upload_friends,2019-06-12 02:20:08,2019-06-12 02:20:08
107,3UTDQRuV6KPkRRRpRz0XUEtWAgv2,YoXS6Dl6zKSZ90yPjW3dwHpCAds2,3UTDQRuV6KPkRRRpRz0XUEtWAgv2,10111775553667988,facebook,upload_friends uploader,2019-06-12 02:20:08,2019-06-12 02:20:08
108,YoXS6Dl6zKSZ90yPjW3dwHpCAds2,3UTDQRuV6KPkRRRpRz0XUEtWAgv2,10111775553667988,3UTDQRuV6KPkRRRpRz0XUEtWAgv2,facebook,upload_friends,2019-06-12 02:20:08,2019-06-12 02:20:08
109,3UTDQRuV6KPkRRRpRz0XUEtWAgv2,KXRlafSf5KY2aykBeSYfamYhf3J3,3UTDQRuV6KPkRRRpRz0XUEtWAgv2,10156112910337624,facebook,upload_friends uploader,2019-06-12 02:20:08,2019-06-12 02:20:08
110,KXRlafSf5KY2aykBeSYfamYhf3J3,3UTDQRuV6KPkRRRpRz0XUEtWAgv2,10156112910337624,3UTDQRuV6KPkRRRpRz0XUEtWAgv2,facebook,upload_friends,2019-06-12 02:20:08,2019-06-12 02:20:08
111,x8mqxGK2KpN3R118M4Vi5QdkL9r1,3UTDQRuV6KPkRRRpRz0XUEtWAgv2,x8mqxGK2KpN3R118M4Vi5QdkL9r1,3UTDQRuV6KPkRRRpRz0XUEtWAgv2,ondee,referer,2019-06-12 02:20:50,2019-06-12 02:20:50
112,3UTDQRuV6KPkRRRpRz0XUEtWAgv2,x8mqxGK2KpN3R118M4Vi5QdkL9r1,3UTDQRuV6KPkRRRpRz0XUEtWAgv2,x8mqxGK2KpN3R118M4Vi5QdkL9r1,ondee,referee,2019-06-12 02:20:50,2019-06-12 02:20:50
113,KipZnSdhaONk4nVHQ0EL4nb70eI2,x8mqxGK2KpN3R118M4Vi5QdkL9r1,KipZnSdhaONk4nVHQ0EL4nb70eI2,10111753100723868,facebook,upload_friends uploader,2019-06-12 05:02:51,2019-06-12 05:02:51
114,x8mqxGK2KpN3R118M4Vi5QdkL9r1,KipZnSdhaONk4nVHQ0EL4nb70eI2,10111753100723868,KipZnSdhaONk4nVHQ0EL4nb70eI2,facebook,upload_friends,2019-06-12 05:02:51,2019-06-12 05:02:51
115,KipZnSdhaONk4nVHQ0EL4nb70eI2,hN8MzrGwf4UVh3MReEDpITYhDaG2,KipZnSdhaONk4nVHQ0EL4nb70eI2,10161798131750335,facebook,upload_friends uploader,2019-06-12 05:02:51,2019-06-12 05:02:51
116,hN8MzrGwf4UVh3MReEDpITYhDaG2,KipZnSdhaONk4nVHQ0EL4nb70eI2,10161798131750335,KipZnSdhaONk4nVHQ0EL4nb70eI2,facebook,upload_friends,2019-06-12 05:02:51,2019-06-12 05:02:51
117,x8mqxGK2KpN3R118M4Vi5QdkL9r1,KipZnSdhaONk4nVHQ0EL4nb70eI2,x8mqxGK2KpN3R118M4Vi5QdkL9r1,KipZnSdhaONk4nVHQ0EL4nb70eI2,ondee,referer,2019-06-12 05:04:44,2019-06-12 05:04:44
118,KipZnSdhaONk4nVHQ0EL4nb70eI2,x8mqxGK2KpN3R118M4Vi5QdkL9r1,KipZnSdhaONk4nVHQ0EL4nb70eI2,x8mqxGK2KpN3R118M4Vi5QdkL9r1,ondee,referee,2019-06-12 05:04:44,2019-06-12 05:04:44
119,x8mqxGK2KpN3R118M4Vi5QdkL9r1,Wwn2ULo3uYU5snwTYhyCEOm235k1,x8mqxGK2KpN3R118M4Vi5QdkL9r1,Wwn2ULo3uYU5snwTYhyCEOm235k1,ondee,referer,2019-06-12 13:57:48,2019-06-12 13:57:48
120,Wwn2ULo3uYU5snwTYhyCEOm235k1,x8mqxGK2KpN3R118M4Vi5QdkL9r1,Wwn2ULo3uYU5snwTYhyCEOm235k1,x8mqxGK2KpN3R118M4Vi5QdkL9r1,ondee,referee,2019-06-12 13:57:48,2019-06-12 13:57:48
121,6D2iBtjFyffwA6sohOKAfqHa21b2,x8mqxGK2KpN3R118M4Vi5QdkL9r1,6D2iBtjFyffwA6sohOKAfqHa21b2,10111753100723868,facebook,upload_friends uploader,2019-06-12 18:39:32,2019-06-12 18:39:32
122,x8mqxGK2KpN3R118M4Vi5QdkL9r1,6D2iBtjFyffwA6sohOKAfqHa21b2,10111753100723868,6D2iBtjFyffwA6sohOKAfqHa21b2,facebook,upload_friends,2019-06-12 18:39:32,2019-06-12 18:39:32
123,x8mqxGK2KpN3R118M4Vi5QdkL9r1,6D2iBtjFyffwA6sohOKAfqHa21b2,x8mqxGK2KpN3R118M4Vi5QdkL9r1,6D2iBtjFyffwA6sohOKAfqHa21b2,ondee,referer,2019-06-12 18:40:10,2019-06-12 18:40:10
124,6D2iBtjFyffwA6sohOKAfqHa21b2,x8mqxGK2KpN3R118M4Vi5QdkL9r1,6D2iBtjFyffwA6sohOKAfqHa21b2,x8mqxGK2KpN3R118M4Vi5QdkL9r1,ondee,referee,2019-06-12 18:40:10,2019-06-12 18:40:10
125,x8mqxGK2KpN3R118M4Vi5QdkL9r1,f4FW37mM5SUcJ4qUDWJobPtGzfY2,x8mqxGK2KpN3R118M4Vi5QdkL9r1,f4FW37mM5SUcJ4qUDWJobPtGzfY2,ondee,referer,2019-06-12 19:12:14,2019-06-12 19:12:14
126,f4FW37mM5SUcJ4qUDWJobPtGzfY2,x8mqxGK2KpN3R118M4Vi5QdkL9r1,f4FW37mM5SUcJ4qUDWJobPtGzfY2,x8mqxGK2KpN3R118M4Vi5QdkL9r1,ondee,referee,2019-06-12 19:12:14,2019-06-12 19:12:14
127,x8mqxGK2KpN3R118M4Vi5QdkL9r1,337Ogs1pJxfLgWw9wriMk5safUd2,x8mqxGK2KpN3R118M4Vi5QdkL9r1,337Ogs1pJxfLgWw9wriMk5safUd2,ondee,referer,2019-06-12 20:38:32,2019-06-12 20:38:32
128,337Ogs1pJxfLgWw9wriMk5safUd2,x8mqxGK2KpN3R118M4Vi5QdkL9r1,337Ogs1pJxfLgWw9wriMk5safUd2,x8mqxGK2KpN3R118M4Vi5QdkL9r1,ondee,referee,2019-06-12 20:38:32,2019-06-12 20:38:32
129,x8mqxGK2KpN3R118M4Vi5QdkL9r1,xcRviOTGK5Ys8GBJJX7Hz1wU6Mj1,x8mqxGK2KpN3R118M4Vi5QdkL9r1,xcRviOTGK5Ys8GBJJX7Hz1wU6Mj1,ondee,referer,2019-06-12 20:45:51,2019-06-12 20:45:51
130,xcRviOTGK5Ys8GBJJX7Hz1wU6Mj1,x8mqxGK2KpN3R118M4Vi5QdkL9r1,xcRviOTGK5Ys8GBJJX7Hz1wU6Mj1,x8mqxGK2KpN3R118M4Vi5QdkL9r1,ondee,referee,2019-06-12 20:45:51,2019-06-12 20:45:51
131,hRHCcnAHD8WGLDd6Q08WeX16UpH3,x8mqxGK2KpN3R118M4Vi5QdkL9r1,hRHCcnAHD8WGLDd6Q08WeX16UpH3,10111753100723868,facebook,upload_friends uploader,2019-06-12 22:27:08,2019-06-12 22:27:08
132,x8mqxGK2KpN3R118M4Vi5QdkL9r1,hRHCcnAHD8WGLDd6Q08WeX16UpH3,10111753100723868,hRHCcnAHD8WGLDd6Q08WeX16UpH3,facebook,upload_friends,2019-06-12 22:27:08,2019-06-12 22:27:08
133,hRHCcnAHD8WGLDd6Q08WeX16UpH3,hN8MzrGwf4UVh3MReEDpITYhDaG2,hRHCcnAHD8WGLDd6Q08WeX16UpH3,10161798131750335,facebook,upload_friends uploader,2019-06-12 22:27:08,2019-06-12 22:27:08
134,hN8MzrGwf4UVh3MReEDpITYhDaG2,hRHCcnAHD8WGLDd6Q08WeX16UpH3,10161798131750335,hRHCcnAHD8WGLDd6Q08WeX16UpH3,facebook,upload_friends,2019-06-12 22:27:08,2019-06-12 22:27:08
135,x8mqxGK2KpN3R118M4Vi5QdkL9r1,hRHCcnAHD8WGLDd6Q08WeX16UpH3,x8mqxGK2KpN3R118M4Vi5QdkL9r1,hRHCcnAHD8WGLDd6Q08WeX16UpH3,ondee,referer,2019-06-12 22:27:39,2019-06-12 22:27:39
136,hRHCcnAHD8WGLDd6Q08WeX16UpH3,x8mqxGK2KpN3R118M4Vi5QdkL9r1,hRHCcnAHD8WGLDd6Q08WeX16UpH3,x8mqxGK2KpN3R118M4Vi5QdkL9r1,ondee,referee,2019-06-12 22:27:40,2019-06-12 22:27:40
137,aGB56CL0SbgmTNO3g65AClMmAfr2,hN8MzrGwf4UVh3MReEDpITYhDaG2,aGB56CL0SbgmTNO3g65AClMmAfr2,10161798131750335,facebook,upload_friends uploader,2019-06-12 23:48:31,2019-06-12 23:48:31
138,hN8MzrGwf4UVh3MReEDpITYhDaG2,aGB56CL0SbgmTNO3g65AClMmAfr2,10161798131750335,aGB56CL0SbgmTNO3g65AClMmAfr2,facebook,upload_friends,2019-06-12 23:48:31,2019-06-12 23:48:31
139,aGB56CL0SbgmTNO3g65AClMmAfr2,f7kRDr6ozOa1MgQWlI5Hx3g0QPG2,aGB56CL0SbgmTNO3g65AClMmAfr2,2361965327382759,facebook,upload_friends uploader,2019-06-12 23:48:31,2019-06-12 23:48:31
140,f7kRDr6ozOa1MgQWlI5Hx3g0QPG2,aGB56CL0SbgmTNO3g65AClMmAfr2,2361965327382759,aGB56CL0SbgmTNO3g65AClMmAfr2,facebook,upload_friends,2019-06-12 23:48:31,2019-06-12 23:48:31
141,rnb4OW498XNIwm4tCtYQuc9eLz13,FDkO7F301sPElOqjo76Q3YMDOED2,rnb4OW498XNIwm4tCtYQuc9eLz13,10103417475283955,facebook,upload_friends uploader,2019-06-13 18:09:32,2019-06-13 18:09:32
142,FDkO7F301sPElOqjo76Q3YMDOED2,rnb4OW498XNIwm4tCtYQuc9eLz13,10103417475283955,rnb4OW498XNIwm4tCtYQuc9eLz13,facebook,upload_friends,2019-06-13 18:09:32,2019-06-13 18:09:32
143,rnb4OW498XNIwm4tCtYQuc9eLz13,YoXS6Dl6zKSZ90yPjW3dwHpCAds2,rnb4OW498XNIwm4tCtYQuc9eLz13,10111775553667988,facebook,upload_friends uploader,2019-06-13 18:09:32,2019-06-13 18:09:32
144,YoXS6Dl6zKSZ90yPjW3dwHpCAds2,rnb4OW498XNIwm4tCtYQuc9eLz13,10111775553667988,rnb4OW498XNIwm4tCtYQuc9eLz13,facebook,upload_friends,2019-06-13 18:09:32,2019-06-13 18:09:32
145,rnb4OW498XNIwm4tCtYQuc9eLz13,hN8MzrGwf4UVh3MReEDpITYhDaG2,rnb4OW498XNIwm4tCtYQuc9eLz13,10161798131750335,facebook,upload_friends uploader,2019-06-13 18:09:32,2019-06-13 18:09:32
146,hN8MzrGwf4UVh3MReEDpITYhDaG2,rnb4OW498XNIwm4tCtYQuc9eLz13,10161798131750335,rnb4OW498XNIwm4tCtYQuc9eLz13,facebook,upload_friends,2019-06-13 18:09:32,2019-06-13 18:09:32
147,rnb4OW498XNIwm4tCtYQuc9eLz13,f7kRDr6ozOa1MgQWlI5Hx3g0QPG2,rnb4OW498XNIwm4tCtYQuc9eLz13,2361965327382759,facebook,upload_friends uploader,2019-06-13 18:09:32,2019-06-13 18:09:32
148,f7kRDr6ozOa1MgQWlI5Hx3g0QPG2,rnb4OW498XNIwm4tCtYQuc9eLz13,2361965327382759,rnb4OW498XNIwm4tCtYQuc9eLz13,facebook,upload_friends,2019-06-13 18:09:32,2019-06-13 18:09:32
149,x8mqxGK2KpN3R118M4Vi5QdkL9r1,w026ztO0FLWB9TtyUuLGh51Cp803,x8mqxGK2KpN3R118M4Vi5QdkL9r1,w026ztO0FLWB9TtyUuLGh51Cp803,ondee,referer,2019-06-13 18:39:44,2019-06-13 18:39:44
150,w026ztO0FLWB9TtyUuLGh51Cp803,x8mqxGK2KpN3R118M4Vi5QdkL9r1,w026ztO0FLWB9TtyUuLGh51Cp803,x8mqxGK2KpN3R118M4Vi5QdkL9r1,ondee,referee,2019-06-13 18:39:45,2019-06-13 18:39:45
151,UyiztE3bx7Xp4dxzXOV4IycstMF2,ZVGhvKaaxXhb74ErbdJDeXMlUXq1,UyiztE3bx7Xp4dxzXOV4IycstMF2,ZVGhvKaaxXhb74ErbdJDeXMlUXq1,ondee,referer,2019-06-13 22:26:48,2019-06-13 22:26:48
152,ZVGhvKaaxXhb74ErbdJDeXMlUXq1,UyiztE3bx7Xp4dxzXOV4IycstMF2,ZVGhvKaaxXhb74ErbdJDeXMlUXq1,UyiztE3bx7Xp4dxzXOV4IycstMF2,ondee,referee,2019-06-13 22:26:48,2019-06-13 22:26:48
153,9BZHViTtF1cfIysL6qvPjKLdHWc2,B7S8aEsJ0fZvwCJkRmfxx8KmHWs2,9BZHViTtF1cfIysL6qvPjKLdHWc2,10158803759462468,facebook,upload_friends uploader,2019-06-14 02:29:44,2019-06-14 02:29:44
154,B7S8aEsJ0fZvwCJkRmfxx8KmHWs2,9BZHViTtF1cfIysL6qvPjKLdHWc2,10158803759462468,9BZHViTtF1cfIysL6qvPjKLdHWc2,facebook,upload_friends,2019-06-14 02:29:44,2019-06-14 02:29:44
155,scyHVuCng0MopYVzS4cFfDzQFG22,Bxukm0ECqSR3eKDV5nKuXUJPEtI3,scyHVuCng0MopYVzS4cFfDzQFG22,10219554930327679,facebook,upload_friends uploader,2019-06-14 04:23:36,2019-06-14 04:23:36
156,Bxukm0ECqSR3eKDV5nKuXUJPEtI3,scyHVuCng0MopYVzS4cFfDzQFG22,10219554930327679,scyHVuCng0MopYVzS4cFfDzQFG22,facebook,upload_friends,2019-06-14 04:23:36,2019-06-14 04:23:36
157,Bxukm0ECqSR3eKDV5nKuXUJPEtI3,scyHVuCng0MopYVzS4cFfDzQFG22,Bxukm0ECqSR3eKDV5nKuXUJPEtI3,scyHVuCng0MopYVzS4cFfDzQFG22,ondee,referer,2019-06-14 04:25:22,2019-06-14 04:25:22
158,scyHVuCng0MopYVzS4cFfDzQFG22,Bxukm0ECqSR3eKDV5nKuXUJPEtI3,scyHVuCng0MopYVzS4cFfDzQFG22,Bxukm0ECqSR3eKDV5nKuXUJPEtI3,ondee,referee,2019-06-14 04:25:22,2019-06-14 04:25:22
159,h3fFmoCa8bXGea23XzNtEIDs8Bd2,KipZnSdhaONk4nVHQ0EL4nb70eI2,h3fFmoCa8bXGea23XzNtEIDs8Bd2,10157644756981416,facebook,upload_friends uploader,2019-06-14 04:32:54,2019-06-14 04:32:54
160,KipZnSdhaONk4nVHQ0EL4nb70eI2,h3fFmoCa8bXGea23XzNtEIDs8Bd2,10157644756981416,h3fFmoCa8bXGea23XzNtEIDs8Bd2,facebook,upload_friends,2019-06-14 04:32:54,2019-06-14 04:32:54
161,KipZnSdhaONk4nVHQ0EL4nb70eI2,h3fFmoCa8bXGea23XzNtEIDs8Bd2,KipZnSdhaONk4nVHQ0EL4nb70eI2,h3fFmoCa8bXGea23XzNtEIDs8Bd2,ondee,referer,2019-06-14 04:33:48,2019-06-14 04:33:48
162,h3fFmoCa8bXGea23XzNtEIDs8Bd2,KipZnSdhaONk4nVHQ0EL4nb70eI2,h3fFmoCa8bXGea23XzNtEIDs8Bd2,KipZnSdhaONk4nVHQ0EL4nb70eI2,ondee,referee,2019-06-14 04:33:48,2019-06-14 04:33:48
163,YuzUqpZ368RcRbRM1b59eUnLSEZ2,x8mqxGK2KpN3R118M4Vi5QdkL9r1,YuzUqpZ368RcRbRM1b59eUnLSEZ2,10111753100723868,facebook,upload_friends uploader,2019-06-14 18:04:43,2019-06-14 18:04:43
164,x8mqxGK2KpN3R118M4Vi5QdkL9r1,YuzUqpZ368RcRbRM1b59eUnLSEZ2,10111753100723868,YuzUqpZ368RcRbRM1b59eUnLSEZ2,facebook,upload_friends,2019-06-14 18:04:43,2019-06-14 18:04:43
165,YuzUqpZ368RcRbRM1b59eUnLSEZ2,3UTDQRuV6KPkRRRpRz0XUEtWAgv2,YuzUqpZ368RcRbRM1b59eUnLSEZ2,10111776297696948,facebook,upload_friends uploader,2019-06-14 18:04:43,2019-06-14 18:04:43
166,3UTDQRuV6KPkRRRpRz0XUEtWAgv2,YuzUqpZ368RcRbRM1b59eUnLSEZ2,10111776297696948,YuzUqpZ368RcRbRM1b59eUnLSEZ2,facebook,upload_friends,2019-06-14 18:04:43,2019-06-14 18:04:43
167,x8mqxGK2KpN3R118M4Vi5QdkL9r1,YuzUqpZ368RcRbRM1b59eUnLSEZ2,x8mqxGK2KpN3R118M4Vi5QdkL9r1,YuzUqpZ368RcRbRM1b59eUnLSEZ2,ondee,referer,2019-06-14 18:05:42,2019-06-14 18:05:42
168,YuzUqpZ368RcRbRM1b59eUnLSEZ2,x8mqxGK2KpN3R118M4Vi5QdkL9r1,YuzUqpZ368RcRbRM1b59eUnLSEZ2,x8mqxGK2KpN3R118M4Vi5QdkL9r1,ondee,referee,2019-06-14 18:05:42,2019-06-14 18:05:42
169,YuzUqpZ368RcRbRM1b59eUnLSEZ2,JhR4myykYuXajqMMZ0zuEcTl36F2,YuzUqpZ368RcRbRM1b59eUnLSEZ2,JhR4myykYuXajqMMZ0zuEcTl36F2,ondee,referer,2019-06-14 18:39:11,2019-06-14 18:39:11
170,JhR4myykYuXajqMMZ0zuEcTl36F2,YuzUqpZ368RcRbRM1b59eUnLSEZ2,JhR4myykYuXajqMMZ0zuEcTl36F2,YuzUqpZ368RcRbRM1b59eUnLSEZ2,ondee,referee,2019-06-14 18:39:11,2019-06-14 18:39:11
171,YuzUqpZ368RcRbRM1b59eUnLSEZ2,tnoa9vikMOZYvJP1idGhJpSFz4J2,YuzUqpZ368RcRbRM1b59eUnLSEZ2,tnoa9vikMOZYvJP1idGhJpSFz4J2,ondee,referer,2019-06-14 19:13:37,2019-06-14 19:13:37
172,tnoa9vikMOZYvJP1idGhJpSFz4J2,YuzUqpZ368RcRbRM1b59eUnLSEZ2,tnoa9vikMOZYvJP1idGhJpSFz4J2,YuzUqpZ368RcRbRM1b59eUnLSEZ2,ondee,referee,2019-06-14 19:13:37,2019-06-14 19:13:37
173,MP1N09c5cIVTHy1RKkePwaY3cZo2,YuzUqpZ368RcRbRM1b59eUnLSEZ2,MP1N09c5cIVTHy1RKkePwaY3cZo2,10104026415353218,facebook,upload_friends uploader,2019-06-14 19:30:38,2019-06-14 19:30:38
174,YuzUqpZ368RcRbRM1b59eUnLSEZ2,MP1N09c5cIVTHy1RKkePwaY3cZo2,10104026415353218,MP1N09c5cIVTHy1RKkePwaY3cZo2,facebook,upload_friends,2019-06-14 19:30:38,2019-06-14 19:30:38
175,YuzUqpZ368RcRbRM1b59eUnLSEZ2,MP1N09c5cIVTHy1RKkePwaY3cZo2,YuzUqpZ368RcRbRM1b59eUnLSEZ2,MP1N09c5cIVTHy1RKkePwaY3cZo2,ondee,referer,2019-06-14 19:31:38,2019-06-14 19:31:38
176,MP1N09c5cIVTHy1RKkePwaY3cZo2,YuzUqpZ368RcRbRM1b59eUnLSEZ2,MP1N09c5cIVTHy1RKkePwaY3cZo2,YuzUqpZ368RcRbRM1b59eUnLSEZ2,ondee,referee,2019-06-14 19:31:38,2019-06-14 19:31:38
177,UyiztE3bx7Xp4dxzXOV4IycstMF2,jrtTsiquFaUq1LYx3BFB7vXyy1n1,UyiztE3bx7Xp4dxzXOV4IycstMF2,jrtTsiquFaUq1LYx3BFB7vXyy1n1,ondee,referer,2019-06-14 19:57:07,2019-06-14 19:57:07
178,jrtTsiquFaUq1LYx3BFB7vXyy1n1,UyiztE3bx7Xp4dxzXOV4IycstMF2,jrtTsiquFaUq1LYx3BFB7vXyy1n1,UyiztE3bx7Xp4dxzXOV4IycstMF2,ondee,referee,2019-06-14 19:57:07,2019-06-14 19:57:07
179,YuzUqpZ368RcRbRM1b59eUnLSEZ2,MP1N09c5cIVTHy1RKkePwaY3cZo2,YuzUqpZ368RcRbRM1b59eUnLSEZ2,10218686389340012,facebook,upload_friends uploader,2019-06-14 21:29:44,2019-06-14 21:29:44
180,MP1N09c5cIVTHy1RKkePwaY3cZo2,YuzUqpZ368RcRbRM1b59eUnLSEZ2,10218686389340012,YuzUqpZ368RcRbRM1b59eUnLSEZ2,facebook,upload_friends,2019-06-14 21:29:44,2019-06-14 21:29:44
181,x8mqxGK2KpN3R118M4Vi5QdkL9r1,R1BnzHDzP7P108TJ2tPJOlrdca02,x8mqxGK2KpN3R118M4Vi5QdkL9r1,R1BnzHDzP7P108TJ2tPJOlrdca02,ondee,referer,2019-06-14 21:35:00,2019-06-14 21:35:00
182,R1BnzHDzP7P108TJ2tPJOlrdca02,x8mqxGK2KpN3R118M4Vi5QdkL9r1,R1BnzHDzP7P108TJ2tPJOlrdca02,x8mqxGK2KpN3R118M4Vi5QdkL9r1,ondee,referee,2019-06-14 21:35:00,2019-06-14 21:35:00
183,90IsDaSAulWcPTyuFbZ66qQLDOD2,L5XaePeYHINv0ZRD1vme3lUe2nl1,90IsDaSAulWcPTyuFbZ66qQLDOD2,L5XaePeYHINv0ZRD1vme3lUe2nl1,ondee,referer,2019-06-15 01:58:35,2019-06-15 01:58:35
184,L5XaePeYHINv0ZRD1vme3lUe2nl1,90IsDaSAulWcPTyuFbZ66qQLDOD2,L5XaePeYHINv0ZRD1vme3lUe2nl1,90IsDaSAulWcPTyuFbZ66qQLDOD2,ondee,referee,2019-06-15 01:58:35,2019-06-15 01:58:35
185,YuzUqpZ368RcRbRM1b59eUnLSEZ2,YkieweQQVWPNo3oyWkqIsF573VJ2,YuzUqpZ368RcRbRM1b59eUnLSEZ2,YkieweQQVWPNo3oyWkqIsF573VJ2,ondee,referer,2019-06-15 06:11:35,2019-06-15 06:11:35
186,YkieweQQVWPNo3oyWkqIsF573VJ2,YuzUqpZ368RcRbRM1b59eUnLSEZ2,YkieweQQVWPNo3oyWkqIsF573VJ2,YuzUqpZ368RcRbRM1b59eUnLSEZ2,ondee,referee,2019-06-15 06:11:35,2019-06-15 06:11:35
187,x8mqxGK2KpN3R118M4Vi5QdkL9r1,0zHYt41HIzMxWQ2AeMjOFQJhFQj2,x8mqxGK2KpN3R118M4Vi5QdkL9r1,0zHYt41HIzMxWQ2AeMjOFQJhFQj2,ondee,referer,2019-06-15 14:49:49,2019-06-15 14:49:49
188,0zHYt41HIzMxWQ2AeMjOFQJhFQj2,x8mqxGK2KpN3R118M4Vi5QdkL9r1,0zHYt41HIzMxWQ2AeMjOFQJhFQj2,x8mqxGK2KpN3R118M4Vi5QdkL9r1,ondee,referee,2019-06-15 14:49:49,2019-06-15 14:49:49
189,YuzUqpZ368RcRbRM1b59eUnLSEZ2,hvGnrQsK6taSYONtUfyZlju04F03,YuzUqpZ368RcRbRM1b59eUnLSEZ2,hvGnrQsK6taSYONtUfyZlju04F03,ondee,referer,2019-06-15 16:49:47,2019-06-15 16:49:47
190,hvGnrQsK6taSYONtUfyZlju04F03,YuzUqpZ368RcRbRM1b59eUnLSEZ2,hvGnrQsK6taSYONtUfyZlju04F03,YuzUqpZ368RcRbRM1b59eUnLSEZ2,ondee,referee,2019-06-15 16:49:47,2019-06-15 16:49:47
191,RvanE6rpVlU0qYDUMBocmWojaqj1,90IsDaSAulWcPTyuFbZ66qQLDOD2,RvanE6rpVlU0qYDUMBocmWojaqj1,10211100289383597,facebook,upload_friends uploader,2019-06-15 21:39:57,2019-06-15 21:39:57
192,90IsDaSAulWcPTyuFbZ66qQLDOD2,RvanE6rpVlU0qYDUMBocmWojaqj1,10211100289383597,RvanE6rpVlU0qYDUMBocmWojaqj1,facebook,upload_friends,2019-06-15 21:39:57,2019-06-15 21:39:57
193,90IsDaSAulWcPTyuFbZ66qQLDOD2,RvanE6rpVlU0qYDUMBocmWojaqj1,90IsDaSAulWcPTyuFbZ66qQLDOD2,RvanE6rpVlU0qYDUMBocmWojaqj1,ondee,referer,2019-06-15 21:40:47,2019-06-15 21:40:47
194,RvanE6rpVlU0qYDUMBocmWojaqj1,90IsDaSAulWcPTyuFbZ66qQLDOD2,RvanE6rpVlU0qYDUMBocmWojaqj1,90IsDaSAulWcPTyuFbZ66qQLDOD2,ondee,referee,2019-06-15 21:40:47,2019-06-15 21:40:47
195,90IsDaSAulWcPTyuFbZ66qQLDOD2,wRXwfFCHFecj3KfLdO1RAhq0lBf2,90IsDaSAulWcPTyuFbZ66qQLDOD2,wRXwfFCHFecj3KfLdO1RAhq0lBf2,ondee,referer,2019-06-15 21:56:51,2019-06-15 21:56:51
196,wRXwfFCHFecj3KfLdO1RAhq0lBf2,90IsDaSAulWcPTyuFbZ66qQLDOD2,wRXwfFCHFecj3KfLdO1RAhq0lBf2,90IsDaSAulWcPTyuFbZ66qQLDOD2,ondee,referee,2019-06-15 21:56:51,2019-06-15 21:56:51
197,CJ2dJTDAtwgT3inCiBXBFXKPkAT2,hN8MzrGwf4UVh3MReEDpITYhDaG2,CJ2dJTDAtwgT3inCiBXBFXKPkAT2,10161798131750335,facebook,upload_friends uploader,2019-06-16 21:40:25,2019-06-16 21:40:25
198,hN8MzrGwf4UVh3MReEDpITYhDaG2,CJ2dJTDAtwgT3inCiBXBFXKPkAT2,10161798131750335,CJ2dJTDAtwgT3inCiBXBFXKPkAT2,facebook,upload_friends,2019-06-16 21:40:25,2019-06-16 21:40:25
199,Yka0whYEAVhaImmXt2QmqCdVsQx1,md7BSa5bptP94NksJ9u2G58kVaB3,Yka0whYEAVhaImmXt2QmqCdVsQx1,10106898990404781,facebook,upload_friends uploader,2019-06-16 22:53:19,2019-06-16 22:53:19
200,md7BSa5bptP94NksJ9u2G58kVaB3,Yka0whYEAVhaImmXt2QmqCdVsQx1,10106898990404781,Yka0whYEAVhaImmXt2QmqCdVsQx1,facebook,upload_friends,2019-06-16 22:53:19,2019-06-16 22:53:19
201,BipQqaYeAlbvrr6fQqzSC0KsQAW2,QMj6u58YgdXmOjiZcWEG5Bto1C92,BipQqaYeAlbvrr6fQqzSC0KsQAW2,QMj6u58YgdXmOjiZcWEG5Bto1C92,ondee,referer,2019-06-17 01:24:04,2019-06-17 01:24:04
202,QMj6u58YgdXmOjiZcWEG5Bto1C92,BipQqaYeAlbvrr6fQqzSC0KsQAW2,QMj6u58YgdXmOjiZcWEG5Bto1C92,BipQqaYeAlbvrr6fQqzSC0KsQAW2,ondee,referee,2019-06-17 01:24:04,2019-06-17 01:24:04
203,x8mqxGK2KpN3R118M4Vi5QdkL9r1,FQaGPDgm6DZ57Proz9mY55Gqoag1,x8mqxGK2KpN3R118M4Vi5QdkL9r1,FQaGPDgm6DZ57Proz9mY55Gqoag1,ondee,referer,2019-06-18 13:17:54,2019-06-18 13:17:54
204,FQaGPDgm6DZ57Proz9mY55Gqoag1,x8mqxGK2KpN3R118M4Vi5QdkL9r1,FQaGPDgm6DZ57Proz9mY55Gqoag1,x8mqxGK2KpN3R118M4Vi5QdkL9r1,ondee,referee,2019-06-18 13:17:54,2019-06-18 13:17:54
205,YuzUqpZ368RcRbRM1b59eUnLSEZ2,sGSmowJZ55blivJjg0iI5NXlhzH2,YuzUqpZ368RcRbRM1b59eUnLSEZ2,sGSmowJZ55blivJjg0iI5NXlhzH2,ondee,referer,2019-06-19 20:52:19,2019-06-19 20:52:19
206,sGSmowJZ55blivJjg0iI5NXlhzH2,YuzUqpZ368RcRbRM1b59eUnLSEZ2,sGSmowJZ55blivJjg0iI5NXlhzH2,YuzUqpZ368RcRbRM1b59eUnLSEZ2,ondee,referee,2019-06-19 20:52:19,2019-06-19 20:52:19
